student_id,student_name,future_career,job_query,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,3,Essential Google Cloud Infrastructure: Core Services,4.7,0.94,Conversant,Leadership and Management  bigquery  Cloud Infrastructure  identity management  Cloud Platforms  Cloud Computing  network monitoring  Google Cloud Platform  Cloud Storage  resource information-technology cloud-computing,0.3446,0.3239
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,4,Essential Google Cloud Infrastructure: Foundation,4.7,0.94,Conversant,Cloud Infrastructure  private network  virtual machine  Cloud Storage  Cloud Computing  virtual private networks  Network Architecture  Cloud Platforms  architecture  Google Cloud Platform information-technology cloud-computing,0.3417,0.3212
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,5,Introduction to Cloud Computing,4.8,0.96,Beginner,Cloud Infrastructure  cloud computing security  Cloud Computing  bare machine  microservices  Cloud Storage  Software As A Service  security  it service management  IBM Cloud information-technology cloud-computing,0.3309,0.3177
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,6,Elastic Google Cloud Infrastructure: Scaling and Automation,4.7,0.94,Beginner,Cloud Platforms  virtual private networks  Google Cloud Platform  Cloud Computing  load balancing  build automation  deployment environment  Cloud Infrastructure  managed services  Leadership and Management information-technology cloud-computing,0.3273,0.3077
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,7,Google Cloud Product Fundamentals,4.7,0.94,Beginner,cost  Culture  Google Cloud Platform  Cloud Platforms  multicloud  Application Development  Collaboration  Training  total cost of ownership  Cloud Computing business business-strategy,0.3075,0.289
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,8,Security Best Practices in Google Cloud,4.7,0.94,Beginner,key (cryptography)  access control list  data at rest  authentication  security  encryption  Software Security  uniform resource locator  System Software  authorization information-technology cloud-computing,0.3017,0.2836
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,9,Managing Security in Google Cloud Platform,4.7,0.94,Beginner,authentication  identity management  s/sl programming language  subnetwork  Google Cloud Platform  security  Cloud Computing  cloud computing security  Cloud Platforms  Secure Sockets Layer (SSL) information-technology cloud-computing,0.3005,0.2825
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,10,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.1,0.82,Advanced,Software As A Service  Cloud Storage  Cloud Applications  Kubernetes  infrastructure as a service  Cloud Computing  platform as a service  distributed computing  Cloud Infrastructure  software computer-science computer-security-and-networks,0.3144,0.2578
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3148,0.2833
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.2619,0.2514
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2556,0.2352
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2254,0.2164
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2236,0.2012
141,Emily Lee,Mobile App Developer,Full Stack Developer,Mobile App Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,1,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2587,0.2328
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,2,New Technologies for Business Leaders,4.2,0.84,Intermediate,customer engagement  bitcoin  augmented reality  cryptocurrency  Business Operations  BlockChain  internet of things  Marketing  mixed reality  leadership business marketing,0.2759,0.2318
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,3,Machine Learning for All,4.7,0.94,Conversant,robotics  Machine Learning  Artificial Neural Networks  Training  Algorithms  Tensorflow  statistical classification  modeling  Human Learning  Deep Learning computer-science software-development,0.234,0.22
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,4,Digital Product Management: Modern Fundamentals,4.7,0.94,Beginner,lean startup  Leadership and Management  Product Management  Strategy  Product Strategy  minimum viable product  Planning  agile management  product planning  product/market fit business leadership-and-management,0.2318,0.2179
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,5,Enterprise Architecture,4.5,0.9,Advanced,business architecture  Leadership and Management  archimate  the open group architecture framework  enterprise architect  business process  enterprise architecture  Software Architecture  business logic  architecture business business-essentials,0.2418,0.2176
142,William Davis,AI Researcher,Artificial Intelligence,Artificial Intelligence,6,"Business Intelligence Concepts, Tools, and Applications",4.3,0.86,Advanced,Data Visualization  balanced scorecard  performance measurement  critical success factor  openfabrics alliance  Business Intelligence  SQL  Data Warehousing  MicroStrategy  Performance Management data-science data-analysis,0.2496,0.2147
